Unnamed: 0,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
OHOTSK/RUSSIAN FEDERATION (ASIAN SECTOR),22231088000.000000,59.370000,143.200000,6.000000,-20.937931,-18.526667,-12.824138,-4.153333,2.300000,8.003448,12.850000,13.520000,8.739286,-1.428571,-13.367857,-19.668966
AJAN/RUSSIAN FEDERATION (ASIAN SECTOR),22231168000.000000,56.450000,138.150000,8.000000,-17.640741,-15.927586,-10.217241,-3.096552,1.979310,7.668966,12.375000,13.644828,9.571429,0.637931,-10.379310,-16.465517
BOMNAK/RUSSIAN FEDERATION (ASIAN SECTOR),22231253000.000000,54.720000,128.930000,357.000000,-29.275000,-23.292308,-12.044444,-0.146154,8.525000,15.851852,18.207692,15.696154,8.788889,-2.237037,-18.896296,-28.388462
NIKOLAEVSK-NA/RUSSIAN FEDERATION (ASIAN SECTOR),22231369000.000000,53.150000,140.700000,68.000000,-21.878571,-19.016667,-11.643333,-2.116667,4.950000,13.070000,16.589655,16.082759,10.613793,2.072414,-10.260000,-19.306667
IM POLINY OSI/RUSSIAN FEDERATION (ASIAN SECTOR),22231416000.000000,52.420000,136.500000,73.000000,-26.014828,-20.832069,-10.680690,0.902333,8.440345,15.281071,18.565556,17.361852,11.058148,1.527143,-13.187241,-24.074615
VLADIVOSTOK/RUSSIAN FEDERATION (ASIAN SECTOR),22231960000.000000,43.120000,131.930000,184.000000,-12.583448,-8.669655,-2.131724,4.826333,9.516333,13.316207,17.332667,19.586000,15.788621,8.657586,-1.160667,-9.366552
JUZNO-SAHALIN/RUSSIAN FEDERATION (ASIAN SECTOR),22232150000.000000,46.920000,142.720000,24.000000,-12.344828,-11.641379,-5.603448,1.737931,7.089655,11.835714,15.342857,17.310345,13.162069,6.489286,-1.600000,-8.832143
NIKOL'SKOE/RUSSIAN FEDERATION (ASIAN SECTOR),22232618000.000000,55.200000,165.980000,18.000000,-3.450000,-3.380000,-2.390000,-0.333333,2.489655,5.693103,8.996429,10.935714,9.666667,5.662963,0.931034,-2.303704
TABUK/SAUDI ARABIA,22340375000.000000,28.370000,36.600000,768.000000,10.820833,12.941379,16.948148,22.296296,26.513793,29.865517,31.306667,31.396552,28.840000,23.953571,17.074074,12.150000
HAIL/SAUDI ARABIA,22340394000.000000,27.430000,41.680000,1013.000000,10.420000,12.877586,16.683929,22.291034,27.566071,31.481034,32.412500,32.962500,30.393750,24.521154,17.046400,12.124074
WEJH/SAUDI ARABIA,22340400000.000000,26.200000,36.470000,21.000000,19.354815,19.736786,21.843462,24.954483,27.377037,28.665926,30.056538,30.283750,29.061739,27.506400,24.488800,20.935385
GASSIM/SAUDI ARABIA,22340405000.000000,26.300000,43.770000,650.000000,13.198462,15.663571,19.789630,25.576000,31.204828,34.637778,35.644615,35.871111,32.921538,27.329565,20.184000,14.767692
DHAHRAN/SAUDI ARABIA,22340416000.000000,26.270000,50.150000,17.000000,14.995714,16.847241,20.278214,25.781429,31.615769,34.692143,35.912759,35.235357,32.424286,28.452857,22.510741,17.299286
MADINAH/SAUDI ARABIA,22340430000.000000,24.550000,39.700000,636.000000,17.904000,19.841379,23.700000,28.314286,32.527586,36.243333,36.400000,36.696552,35.376923,30.103704,23.917241,19.679310
RIYADH/SAUDI ARABIA,22340438000.000000,24.720000,46.730000,620.000000,14.584000,17.085185,21.025926,26.646154,32.704000,35.612500,36.500000,36.451852,33.283333,28.140000,21.392593,15.978571
YENBO/SAUDI ARABIA,22340439000.000000,24.020000,38.220000,11.000000,20.837619,20.805909,23.817600,27.369600,30.415833,31.927500,32.844800,33.023846,32.374545,29.804800,26.027727,22.378400
TRINCOMALEE/SRI LANKA,22443418000.000000,8.580000,81.250000,7.000000,26.427200,27.065833,28.343200,29.536667,30.599167,30.507500,30.219200,30.070000,29.626364,28.259500,26.751739,26.290870
COLOMBO/SRI LANKA,22443466000.000000,6.900000,79.870000,7.000000,27.075862,27.313793,28.100000,28.534483,28.723333,28.156667,27.870000,27.920000,27.800000,27.310000,27.035714,27.030000
HAMBANTOTA/SRI LANKA,22443497000.000000,6.120000,81.130000,20.000000,26.731034,27.048276,27.775862,28.375862,28.413793,28.023333,28.044828,27.753333,27.580000,27.476667,27.128571,26.824138
CHIANG MAI/THAILAND,22848327000.000000,18.780000,98.980000,314.000000,22.299259,24.626154,27.846154,29.923077,28.879630,28.283333,27.805769,27.468519,27.303846,26.763077,24.632308,22.138889
UDON THANI/THAILAND,22848354000.000000,17.380000,102.800000,182.000000,22.802000,25.208667,27.945333,29.758667,28.838667,28.495172,28.155333,27.736552,27.545333,26.851333,24.958000,22.334667
PHITSANULOK/THAILAND,22848378000.000000,16.780000,100.270000,45.000000,24.773333,26.996667,29.176667,30.850000,29.913333,29.053571,28.575862,28.172414,28.168966,27.833333,26.446667,24.326667
NAKHON SAWAN/THAILAND,22848400000.000000,15.800000,100.170000,35.000000,25.322759,27.977931,30.011429,31.234074,29.850714,29.222963,28.690345,28.280000,27.855862,27.573103,26.321379,24.393793
NAKHON RATCHA/THAILAND,22848431000.000000,14.970000,102.080000,188.000000,24.356667,26.956667,28.893333,30.085714,29.155172,29.031034,28.562069,28.133333,27.443333,26.717241,25.420000,23.550000
BANGKOK/THAILAND,22848455000.000000,13.730000,100.570000,20.000000,27.003793,28.359655,29.494138,30.559655,29.923214,29.383333,29.045000,28.780714,28.359286,28.073571,27.732414,26.458148
ARANYAPRATHET/THAILAND,22848462000.000000,13.700000,102.580000,49.000000,26.164615,28.233929,29.502222,30.191071,29.224615,28.608519,28.152963,27.909615,27.682963,27.440714,26.621538,25.276296
CHANTHABURI/THAILAND,22848480000.000000,12.600000,102.120000,4.000000,26.393333,27.260000,28.086667,28.734483,28.270000,27.886667,27.643333,27.516667,27.153333,27.043333,26.924138,25.841379
PRACHUAP KHIR/THAILAND,22848500000.000000,11.830000,99.830000,5.000000,25.543333,26.730000,27.988000,29.341333,28.944667,28.378000,28.080000,27.878000,27.808276,27.139310,26.728000,25.581333
CHUMPHON/THAILAND,22848517000.000000,10.480000,99.180000,5.000000,25.785714,26.796429,27.928571,28.903571,28.246552,27.794828,27.425862,27.325000,27.075000,26.825862,26.270690,25.422414
SONGKHLA/THAILAND,22848568000.000000,7.200000,100.600000,5.000000,27.084400,27.368000,28.020400,28.736154,28.755385,28.560400,28.317600,28.186154,27.836154,27.293846,26.816923,26.647692
KRASNOVODSK/TURKMENISTAN,22938507000.000000,40.030000,52.980000,89.000000,3.178571,3.850000,7.814815,13.603571,19.331034,25.110345,28.210714,27.968966,22.767857,15.503571,9.175862,4.848276
CARDZOU/TURKMENISTAN,22938687000.000000,39.080000,63.600000,193.000000,2.050000,4.481481,10.376923,17.650000,23.013793,27.751724,29.072414,26.906897,21.046429,14.207143,8.410345,3.464286
CIMBAJ/UZBEKISTAN,23138262000.000000,42.950000,59.820000,66.000000,-4.296667,-2.430000,4.303333,14.016667,20.800000,26.346667,27.930000,25.666667,18.766667,10.986667,3.468966,-2.166667
TAMDY/UZBEKISTAN,23138413000.000000,41.730000,64.620000,237.000000,-1.473333,0.951724,7.490000,16.044828,22.544828,28.941379,30.996552,28.760000,22.140741,13.772414,6.444444,0.386667
TASHKENT/UZBEKISTAN,23138457000.000000,41.270000,69.270000,488.000000,1.940000,3.893333,9.350000,15.506667,20.463333,25.796667,27.806667,26.240000,20.593333,13.850000,8.523333,3.536667
MACAO/MACAU (PORTUGAL),23445011000.000000,22.200000,113.530000,59.000000,14.417143,14.871538,17.730345,21.480714,24.989231,27.072000,28.079630,27.870357,26.838889,24.392800,20.220385,16.156071
LA QUIACA/ARGENTINA,30187007000.000000,-22.100000,-65.600000,3459.000000,13.161111,12.711111,12.852941,11.182353,7.091176,4.621875,4.550000,6.970000,9.579412,11.891176,13.080556,13.430556
JUJUY AERO/ARGENTINA,30187046000.000000,-24.380000,-65.080000,905.000000,23.585714,22.385714,21.403571,18.264286,15.018519,12.185714,11.914815,14.848148,17.900000,21.721429,22.885714,23.770370
SALTA AERO/ARGENTINA,30187047000.000000,-24.850000,-65.480000,1221.000000,21.351724,20.268966,19.460000,16.570000,13.086667,10.586667,10.133333,12.807143,15.156667,19.116667,20.513333,21.456667
LAS LOMITAS/ARGENTINA,30187078000.000000,-24.700000,-60.580000,130.000000,27.746667,27.220909,25.934545,22.543158,18.747222,16.668824,16.827895,18.770000,20.968125,24.661429,26.115500,27.351905
SANTIAGO DEL/ARGENTINA,30187129000.000000,-27.770000,-64.300000,199.000000,26.654286,25.394815,23.540000,19.765000,16.200714,12.693571,12.161429,15.376923,18.493571,22.581111,24.718571,26.521429
RESISTENCIA A/ARGENTINA,30187155000.000000,-27.450000,-59.050000,52.000000,26.773333,25.744828,24.536667,21.110000,17.451724,15.331000,14.774333,16.476897,18.331724,21.757333,23.567333,25.687333
FORMOSA AERO/ARGENTINA,30187162000.000000,-26.200000,-58.230000,60.000000,27.544444,26.808000,25.581481,22.539286,19.140741,17.110714,16.260714,18.203846,19.821429,22.989286,24.700000,26.721429
CORRIENTES AE/ARGENTINA,30187166000.000000,-27.450000,-58.770000,62.000000,27.046154,25.934615,24.592308,21.369231,18.268000,16.040000,15.160000,17.225000,18.512000,21.700000,23.688000,25.704000
POSADAS AERO./ARGENTINA,30187178000.000000,-27.370000,-55.970000,133.000000,27.284000,26.337037,25.276923,22.114815,18.707407,16.737037,16.359615,18.123913,19.344231,22.431481,24.528846,26.568519
LA RIOJA AERO/ARGENTINA,30187217000.000000,-29.380000,-66.820000,429.000000,26.464138,24.998621,23.126207,18.946667,14.230000,10.610000,9.991724,13.554286,17.036667,22.007857,24.750000,26.675714
CATAMARCA AER/ARGENTINA,30187222000.000000,-28.600000,-65.770000,454.000000,27.171852,25.926071,24.297500,20.286296,16.059231,11.935357,11.503214,15.340741,19.061923,23.414815,25.499643,27.388929
CERES AERO/ARGENTINA,30187257000.000000,-29.880000,-61.950000,88.000000,25.816000,24.716000,22.984000,19.187692,15.818462,12.696667,12.017500,14.321667,16.520741,20.475833,22.784348,24.708000
RECONQUISTA A/ARGENTINA,30187270000.000000,-29.180000,-59.700000,53.000000,26.344828,25.151724,23.762069,20.000000,16.603846,14.063333,13.496429,15.437931,17.137931,20.700000,22.957692,25.181481
PASO DE LOS L/ARGENTINA,30187289000.000000,-29.680000,-57.150000,70.000000,26.289286,25.103846,23.661538,20.029630,16.370000,13.555556,13.280769,15.545833,16.768966,19.976000,22.557143,25.020690
SAN JUAN AERO/ARGENTINA,30187311000.000000,-31.570000,-68.870000,598.000000,27.071429,25.506897,22.776667,17.203333,12.179310,8.321429,7.706667,10.603333,14.406667,19.689655,23.393103,26.290000
CHEPES/ARGENTINA,30187322000.000000,-31.330000,-66.600000,658.000000,26.622143,24.971875,23.273750,18.978421,14.286111,11.097895,10.788947,13.598824,16.290526,21.588947,24.122105,26.526154
CORDOBA AERO/ARGENTINA,30187344000.000000,-31.320000,-64.220000,474.000000,22.550667,21.274000,19.840714,16.300667,12.814000,9.824000,9.140690,11.508571,14.010667,17.730667,19.986897,22.022000
PILAR OBSERVA/ARGENTINA,30187349000.000000,-31.670000,-63.880000,338.000000,23.532069,22.181429,20.620370,17.248889,13.542593,10.318077,9.959583,12.014231,14.450000,18.353571,20.866087,22.967857
PARANA AERO/ARGENTINA,30187374000.000000,-31.780000,-60.480000,78.000000,25.114815,23.667857,21.960000,18.024138,14.980000,11.960000,11.231034,13.183333,15.090000,18.475862,21.289655,23.643333
CONCORDIA AER/ARGENTINA,30187395000.000000,-31.300000,-58.020000,38.000000,25.839286,24.278571,22.807143,18.832143,15.389655,12.739286,12.165517,14.007407,15.779310,19.100000,21.675000,24.282143
MENDOZA AERO/ARGENTINA,30187418000.000000,-32.830000,-68.780000,704.000000,25.562069,23.859259,21.326429,16.335862,11.844667,8.428000,7.894667,10.638000,13.924667,18.853103,22.188000,24.938000
SAN LUIS AERO/ARGENTINA,30187436000.000000,-33.270000,-66.350000,713.000000,24.444828,23.113333,20.860714,16.753333,12.941379,9.939286,9.303333,11.960000,14.666667,18.863333,21.631034,23.856667
VILLA REYNOLD/ARGENTINA,30187448000.000000,-33.730000,-65.380000,486.000000,22.759643,21.784000,19.477037,14.947692,11.264444,8.078929,7.320000,9.757037,12.628077,16.933333,19.878571,21.984231
RIO CUARTO AE/ARGENTINA,30187453000.000000,-33.120000,-64.230000,421.000000,22.989286,21.721429,20.079310,16.367857,12.855556,9.775862,9.132000,11.084615,13.657143,17.544444,20.303846,22.288462
ROSARIO AERO/ARGENTINA,30187480000.000000,-32.920000,-60.780000,25.000000,24.804828,23.376429,21.628966,17.549286,13.925185,10.806667,10.217143,12.168462,14.567143,18.292143,21.123448,23.420714
GUALEGUAYCHU/ARGENTINA,30187497000.000000,-33.000000,-58.620000,21.000000,25.137037,23.685714,21.938462,17.864286,14.227586,11.382759,10.892857,12.622222,14.672414,18.029630,20.964286,23.507692
SAN RAFAEL AE/ARGENTINA,30187509000.000000,-34.580000,-68.400000,748.000000,23.251724,21.986207,19.344828,14.600000,10.618519,7.746667,7.032143,9.155556,11.780357,16.332759,19.698077,22.351786
LABOULAYE/ARGENTINA,30187534000.000000,-34.130000,-63.370000,137.000000,23.965217,22.516667,20.266667,16.252000,12.760000,9.447619,8.795833,10.804545,13.417391,17.454545,20.312500,23.145455
PEHUAJO AERO/ARGENTINA,30187544000.000000,-35.870000,-61.900000,86.000000,22.856667,21.408889,19.481667,15.725000,12.019630,8.778214,8.375769,10.120000,12.812069,16.162143,18.883462,21.958800
JUNIN AERO/ARGENTINA,30187548000.000000,-34.550000,-60.920000,81.000000,23.070000,21.710345,19.739286,15.931034,12.386207,9.368966,8.844444,10.720690,12.846429,16.290000,19.414286,22.100000
EZEIZA AERO/ARGENTINA,30187576000.000000,-34.820000,-58.530000,20.000000,23.940000,22.680000,20.790000,16.713793,13.193103,10.320690,9.603448,11.489286,13.339286,16.741379,19.575862,22.248276
AEROPARQUE/ARGENTINA,30187582000.000000,-34.600000,-58.500000,6.000000,24.448000,23.342308,21.952000,18.165385,14.992308,12.030769,11.041667,12.825000,14.324000,17.604000,20.256000,22.844000
BUENOS AIRES/ARGENTINA,30187585000.000000,-34.580000,-58.480000,25.000000,24.840000,23.464000,21.908000,17.808000,14.608000,11.684000,10.852000,12.956000,14.524000,17.776000,20.512000,23.225000
PUNTA INDIO B/ARGENTINA,30187596000.000000,-35.370000,-57.280000,22.000000,23.262105,21.805714,20.461250,16.548750,12.908889,9.824000,8.753846,10.640000,12.206250,15.705556,18.135294,21.834286
SANTA ROSA AE/ARGENTINA,30187623000.000000,-36.570000,-64.270000,191.000000,23.702143,22.290690,19.561786,15.104483,11.112857,8.202857,7.362222,9.665926,12.330000,16.091379,19.601724,22.605357
DOLORES AERO/ARGENTINA,30187648000.000000,-36.350000,-57.730000,9.000000,21.883333,20.913043,19.040909,15.060870,11.545455,8.680769,8.120833,9.650000,11.519048,14.981818,17.587500,20.295238
PIGUE AERO/ARGENTINA,30187679000.000000,-37.600000,-62.380000,304.000000,22.125333,20.945882,18.348571,14.316111,10.770000,7.820526,7.649375,9.158235,11.311875,14.493889,18.134706,21.268125
TRES ARROYOS/ARGENTINA,30187688000.000000,-38.330000,-60.250000,115.000000,21.873478,20.513182,18.304091,14.354091,10.640455,8.133889,7.430500,8.780500,10.764091,13.913478,17.148571,20.124762
MAR DEL PLATA/ARGENTINA,30187692000.000000,-37.930000,-57.580000,21.000000,20.369286,19.691034,18.180690,14.455000,11.135862,8.270345,7.408571,8.739310,10.262143,13.187586,15.774286,18.581429
NEUQUEN AERO/ARGENTINA,30187715000.000000,-38.950000,-68.130000,271.000000,23.646429,22.280000,18.920690,13.380000,9.160714,6.537931,5.776667,8.196552,11.393103,15.689655,19.441379,22.420000
BAHIA BLANCA AERO/ARGENTINA,30187750000.000000,-38.700000,-62.200000,72.000000,23.301200,21.692857,19.221200,14.805652,11.123913,7.809200,7.459130,9.320385,11.566538,15.131154,18.493333,21.855455
BARILOCHE AER/ARGENTINA,30187765000.000000,-41.150000,-71.170000,840.000000,14.825926,14.835714,11.814815,7.870370,4.896296,2.853571,2.271429,3.164286,5.048148,8.077778,10.804000,13.674074
MAQUINCHAO/ARGENTINA,30187774000.000000,-41.250000,-68.730000,888.000000,19.875000,19.189375,15.214444,10.679412,6.436667,3.922500,3.531176,5.187333,7.173889,11.476316,15.399167,18.471429
SAN ANTONIO O/ARGENTINA,30187784000.000000,-40.780000,-65.100000,20.000000,23.094737,21.509524,18.722222,14.260000,10.076471,7.210526,6.990000,8.554545,11.067000,15.180952,18.541111,21.549474
VIEDMA AERO/ARGENTINA,30187791000.000000,-40.850000,-63.020000,7.000000,22.526000,21.271667,18.703478,14.075833,10.230417,7.509583,6.747391,8.513333,10.837917,14.347778,18.032800,20.888800
ESQUEL AERO/ARGENTINA,30187803000.000000,-42.930000,-71.150000,785.000000,14.734167,14.776667,11.958148,8.036429,4.622143,1.991481,1.458148,3.017407,5.291481,8.092069,10.874400,13.357500
PASO DEL LOS INDIOS/ARGENTINA,30187814000.000000,-43.820000,-68.880000,460.000000,19.915714,19.138182,16.105455,11.633750,7.567059,4.376667,4.246429,6.315625,8.980769,12.072143,15.472667,18.580833
TRELEW AERO/ARGENTINA,30187828000.000000,-43.200000,-65.270000,43.000000,21.400357,20.074615,17.472759,13.276207,9.185000,6.193667,5.950357,7.821600,10.304231,14.007500,17.307273,19.864138
COMODORO RIVA/ARGENTINA,30187860000.000000,-45.780000,-67.500000,46.000000,19.984333,19.032414,16.574667,13.338000,9.898000,7.198000,6.842759,8.158000,10.294667,13.268000,16.174667,18.441333
GOBERNADOR GR/ARGENTINA,30187880000.000000,-48.780000,-70.170000,357.000000,15.722222,15.750000,12.800000,9.235294,4.947059,1.888889,2.482353,3.810526,6.693750,9.921053,12.880000,15.173333
PUERTO DESEAD/ARGENTINA,30187896000.000000,-47.730000,-65.920000,80.000000,16.262963,15.700000,13.751852,10.550000,6.885185,3.944444,3.791667,5.215385,7.456000,10.244828,13.008333,14.858333
SAN JULIAN AE/ARGENTINA,30187909000.000000,-49.320000,-67.750000,62.000000,16.203846,15.664286,13.210714,9.703704,6.100000,3.492857,3.456000,4.923077,7.392593,10.339286,12.980769,15.196296
RIO GALLEGOS/ARGENTINA,30187925000.000000,-51.620000,-69.280000,19.000000,13.820000,13.173333,10.770000,7.627586,4.216667,1.296429,1.182759,3.066667,5.653333,8.413333,11.073333,12.803333
USHUAIA AERO/ARGENTINA,30187938000.000000,-54.800000,-68.320000,14.000000,9.912500,9.442308,7.900000,5.968000,3.767857,1.782759,1.773913,2.700000,4.139286,6.288889,7.796429,8.907692
SAO GABRIEL D/BRAZIL,30382106000.000000,-0.130000,-67.080000,90.000000,26.117500,26.401579,26.321364,26.154762,25.522000,25.047500,25.086500,25.462000,26.011364,26.422632,26.471176,26.261500
BELEM/BRAZIL,30382191000.000000,-1.450000,-48.470000,10.000000,26.064286,25.906667,26.003448,26.226667,26.442308,26.553571,26.327586,26.725000,26.817241,26.975000,27.103448,26.744444
SAO LUIZ/BRAZIL,30382280000.000000,-2.530000,-44.300000,51.000000,26.703214,26.598400,26.144615,26.321852,26.649643,26.361154,26.167500,26.528214,26.925556,27.227241,27.510357,27.371071
MANAUS/BRAZIL,30382331000.000000,-3.130000,-60.020000,72.000000,26.791538,26.782593,26.901154,26.945385,27.127037,27.162174,27.452963,28.077857,28.438148,28.577037,28.097308,27.395556
FORTALEZA/BRAZIL,30382397000.000000,-3.770000,-38.600000,26.000000,27.235714,27.181481,26.660714,26.465517,26.517857,26.059259,25.937037,26.320000,26.816667,27.125000,27.567857,27.653846
BARRA DO CORD/BRAZIL,30382571000.000000,-5.500000,-45.270000,153.000000,26.033793,25.716552,25.724286,25.828621,25.891724,25.438966,25.677143,26.812000,28.242759,28.442000,27.775517,26.965000
TERESINA/BRAZIL,30382578000.000000,-5.080000,-42.820000,74.000000,26.291429,26.110385,25.887391,26.059583,26.109524,25.986800,26.105909,27.041905,28.320952,29.076364,28.888333,28.013077
QUIXERAMOBIM/BRAZIL,30382586000.000000,-5.200000,-39.300000,212.000000,27.969200,27.576957,26.764783,26.413333,26.078500,25.866250,26.002609,27.128077,27.772400,28.163077,28.389200,28.494348
FLORIANO/BRAZIL,30382678000.000000,-6.770000,-43.020000,127.000000,27.139474,26.796000,26.776842,26.996000,27.080952,27.311500,27.634091,29.016500,30.649048,30.520500,29.284737,27.890000
CRUZEIRO DO S/BRAZIL,30382704000.000000,-7.630000,-72.670000,170.000000,26.206800,26.006500,26.121364,25.948636,25.698696,25.250526,25.084545,25.765417,26.247083,26.510800,26.135000,26.261250
CAROLINA/BRAZIL,30382765000.000000,-7.330000,-47.470000,193.000000,26.189231,26.296923,26.385556,26.771786,27.074231,27.093600,27.352069,28.656667,29.134828,27.797407,26.990000,26.339583
PORTO VELHO/BRAZIL,30382825000.000000,-8.770000,-63.920000,95.000000,25.856522,25.909524,25.836364,25.918182,25.438095,24.738095,24.412500,25.375000,25.970000,26.363636,26.128571,25.838095
CONCEICAO DO/BRAZIL,30382861000.000000,-8.250000,-49.280000,157.000000,25.912963,26.020000,26.036800,26.619259,27.207917,27.129286,27.325556,27.796923,27.792800,26.821667,26.425833,26.152800
