,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
BOGOTA/ELDORA/COLOMBIA,30580222000.000000,4.720000,-74.150000,2548.000000,38.186207,56.950000,84.117241,114.329630,111.380000,59.400000,41.939286,45.407143,62.200000,122.439286,105.836667,69.375000
VILLAVICENCIO/COLOMBIA,30580234000.000000,4.170000,-73.620000,431.000000,69.576923,126.840000,223.962963,517.192308,650.642857,507.160000,426.038462,400.615385,410.000000,471.880000,412.925926,185.600000
LAS GAVIOTAS/COLOMBIA,30580241000.000000,4.550000,-70.920000,167.000000,16.888889,62.004545,126.318182,311.068182,377.895833,425.828571,331.017391,311.213636,274.365217,256.380952,210.779167,109.100000
CALI/CALIPUERTO/COLOMBIA,30580259000.000000,3.400000,-76.400000,964.000000,49.240000,58.045455,86.541667,136.695652,96.666667,59.636364,33.375000,40.043478,65.120000,103.652174,109.920000,68.476190
NEIVA/COLOMBIA,30580315000.000000,3.000000,-75.300000,443.000000,98.403333,118.628571,163.175862,155.400000,92.968966,36.585185,29.253571,19.335714,58.540000,205.075000,236.070000,176.262963
IPIALES/COLOMBIA,30580370000.000000,0.800000,-77.700000,2960.000000,73.006667,72.911111,96.475862,101.839286,75.789655,53.519231,39.755172,33.065385,42.660000,83.792857,97.683333,95.477778
LETICIA/VASQU/COLOMBIA,30580398000.000000,-4.170000,-69.950000,84.000000,382.720000,334.043478,355.260870,358.521739,296.760000,195.000000,144.750000,155.391304,217.640000,259.826087,317.120000,340.545455
PRATS-GIL/PARAGUAY,30886065000.000000,-22.700000,-61.500000,220.000000,90.750000,125.250000,128.636364,65.647059,25.200000,10.750000,2.375000,2.285714,9.470588,52.928571,87.750000,94.750000
MARISCAL/PARAGUAY,30886068000.000000,-22.020000,-60.600000,181.000000,122.760000,118.608696,123.727273,68.120000,34.166667,16.137931,10.130435,11.111111,14.321429,55.826087,107.150000,124.434783
PUERTO CASADO/PARAGUAY,30886086000.000000,-22.280000,-57.870000,87.000000,143.130435,159.391304,129.476190,114.217391,92.208333,56.379310,39.590909,32.040000,48.370370,125.956522,195.750000,164.904762
PEDRO JUAN CA/PARAGUAY,30886097000.000000,-22.580000,-55.650000,662.000000,197.826087,181.863636,156.238095,144.000000,136.640000,96.392857,46.714286,52.280000,109.846154,171.681818,206.176471,188.473684
CONCEPCION/PARAGUAY,30886134000.000000,-23.420000,-57.300000,74.000000,183.521739,149.954545,144.800000,119.750000,105.440000,65.321429,40.450000,29.160000,67.320000,117.863636,175.722222,164.304348
ASUNCION/AERO/PARAGUAY,30886218000.000000,-25.270000,-57.630000,101.000000,154.304348,146.476190,118.578947,159.863636,133.240000,65.892857,49.500000,56.461538,81.535714,143.869565,153.526316,172.090909
SAN JUAN BAUTISTA/MI/PARAGUAY,30886233000.000000,-25.800000,-56.300000,155.000000,180.083333,148.652174,125.050000,180.434783,151.960000,100.321429,81.136364,79.444444,100.758621,178.434783,166.100000,151.869565
PUERTO STROESSNER/PARAGUAY,30886248000.000000,-25.530000,-54.600000,196.000000,201.047619,171.400000,136.611111,170.950000,167.600000,138.409091,95.684211,106.434783,137.956522,214.950000,169.277778,152.263158
PILAR/PARAGUAY,30886255000.000000,-26.850000,-58.320000,56.000000,155.434783,160.454545,151.000000,210.333333,79.200000,68.111111,45.909091,40.720000,84.892857,169.826087,179.800000,131.545455
ENCARNACION/PARAGUAY,30886297000.000000,-27.320000,-55.830000,91.000000,169.130435,161.916667,121.227273,212.826087,150.043478,135.551724,97.500000,91.370370,133.000000,199.695652,189.900000,177.086957
IQUITOS/PERU,30984377000.000000,-3.750000,-73.250000,126.000000,327.377273,297.921739,298.286364,279.794444,279.595652,212.855000,181.000000,176.100000,175.908696,249.028000,279.950000,337.488000
PIURA/PERU,30984401000.000000,-5.180000,-80.600000,55.000000,2.545455,19.520000,27.452632,7.605882,0.736842,1.458824,0.050000,0.050000,0.117647,0.400000,0.888889,2.500000
CHICLAYO/PERU,30984452000.000000,-6.780000,-79.830000,34.000000,3.569565,3.347059,7.947368,1.087500,2.000000,0.833333,0.285714,0.166667,0.450000,0.861111,1.312500,1.160000
TARAPOTO/PERU,30984455000.000000,-6.450000,-76.380000,282.000000,82.021739,124.695455,108.631818,124.342105,73.668182,59.440000,43.991304,51.958333,64.457143,82.641667,98.460000,94.057692
TRUJILLO/PERU,30984501000.000000,-8.100000,-79.030000,30.000000,2.600000,2.588235,1.153846,1.230769,0.076923,0.181818,0.571429,0.187500,0.000000,0.000000,0.800000,0.650000
PUCALLPA/PERU,30984515000.000000,-8.420000,-74.600000,149.000000,177.772727,170.363636,211.454545,149.062500,101.238095,92.111111,41.000000,48.428571,79.578947,139.391304,149.888889,154.173913
CUZCO/PERU,30984686000.000000,-13.550000,-71.980000,3249.000000,163.818182,131.150000,106.450000,39.894737,5.545455,4.058824,2.950000,5.157895,19.142857,47.850000,78.166667,111.090909
PISCO/PERU,30984691000.000000,-13.750000,-76.280000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000
JULIACA/PERU,30984735000.000000,-15.480000,-70.150000,3827.000000,143.333333,112.187500,73.285714,29.428571,10.842105,2.071429,2.352941,6.625000,18.352941,43.666667,48.928571,77.590909
ZANDERIJ/SURINAME,31281225000.000000,5.450000,-55.200000,15.000000,194.295652,178.783333,141.250000,224.958333,318.961905,304.820000,217.327273,170.066667,101.882609,114.759091,114.583333,199.295238
SALTO/URUGUAY,31386360000.000000,-31.380000,-57.950000,33.000000,133.363636,131.130435,148.375000,170.520000,96.760000,78.484615,60.320000,54.423077,84.384615,126.400000,135.818182,89.952381
MELO/URUGUAY,31386440000.000000,-32.370000,-54.220000,100.000000,101.434783,157.920000,93.600000,139.592593,128.777778,116.496296,119.888889,102.250000,124.357143,109.857143,127.666667,82.208333
PASO DE LOS T/URUGUAY,31386460000.000000,-32.800000,-56.520000,75.000000,126.619048,141.826087,112.000000,151.320000,126.560000,89.500000,98.730769,74.461538,95.730769,112.923077,114.500000,101.571429
MERCEDES/URUGUAY,31386490000.000000,-33.250000,-58.070000,17.000000,119.400000,156.095238,117.090909,128.583333,81.083333,69.818182,59.625000,68.520000,73.791667,117.291667,96.190476,97.333333
TREINTA Y TRE/URUGUAY,31386500000.000000,-33.220000,-54.380000,46.000000,108.421053,136.954545,96.476190,145.291667,140.583333,123.478261,129.520000,107.440000,114.840000,116.791667,118.619048,99.090909
COLONIA/URUGUAY,31386560000.000000,-34.450000,-57.830000,22.000000,99.181818,132.041667,121.280000,115.125000,79.962963,65.092593,71.551852,69.428571,74.111111,119.250000,117.868182,93.000000
ROCHA/URUGUAY,31386565000.000000,-34.480000,-54.300000,18.000000,100.545455,109.125000,113.720000,110.884615,112.000000,101.918519,108.503704,90.615385,92.576923,106.532143,99.345455,65.260870
CORO/VENEZUELA,31480403000.000000,11.420000,-69.680000,17.000000,15.407407,9.913043,14.608696,22.074074,30.384615,27.269231,35.142857,32.692308,40.703704,80.607143,69.730769,48.185185
MARACAIBO-LA/VENEZUELA,31480407000.000000,10.570000,-71.730000,65.000000,2.500000,2.380952,3.777778,50.863636,86.863636,41.227273,27.500000,73.625000,119.478261,104.958333,75.272727,18.652174
BARQUISIMETO/VENEZUELA,31480410000.000000,10.070000,-69.320000,614.000000,7.992593,15.813043,22.095455,62.968000,73.776923,70.242308,71.922222,53.370370,43.496296,63.371429,58.218519,32.465385
MARACAY - B.A/VENEZUELA,31480413000.000000,10.250000,-67.650000,437.000000,4.739130,4.350000,9.391304,59.500000,111.040000,145.384615,152.172414,170.307692,147.629630,112.178571,64.240000,16.680000
CARACAS/MAIQU/VENEZUELA,31480415000.000000,10.600000,-66.980000,48.000000,27.217391,27.750000,17.526316,30.086957,39.954545,45.636364,62.720000,62.208333,57.714286,59.238095,77.136364,51.600000
CARACAS/LA CARLOTA/VENEZUELA,31480416000.000000,10.500000,-66.900000,865.000000,17.227273,15.105263,17.136364,51.480000,84.240000,124.086957,121.037037,114.076923,103.434783,131.478261,103.846154,74.166667
BARCELONA/VENEZUELA,31480419000.000000,10.120000,-64.680000,7.000000,4.909091,2.272727,3.818182,9.857143,48.173913,88.080000,128.807692,117.269231,75.000000,59.840000,62.833333,20.304348
LA GUIRIA/VENEZUELA,31480423000.000000,10.580000,-62.300000,8.000000,37.636364,21.476190,18.478261,24.095238,68.434783,104.086957,123.800000,145.708333,150.857143,118.208333,114.826087,59.500000
MATURIN/VENEZUELA,31480435000.000000,9.750000,-63.180000,66.000000,61.518519,42.240000,25.977273,45.388462,109.736000,206.424000,212.710714,164.311111,133.160714,114.625000,125.440741,115.775862
MERIDA/VENEZUELA,31480438000.000000,8.600000,-71.180000,1498.000000,36.925000,57.560000,79.904167,187.114815,236.644000,143.240000,111.103571,151.566667,212.062963,264.737037,191.296154,80.982143
CIUDAD BOLIVA/VENEZUELA,31480444000.000000,8.150000,-63.550000,48.000000,21.330769,16.595455,13.800000,33.156000,110.945833,167.873913,173.370833,176.146154,90.524000,94.226923,69.462500,38.873077
SAN ANTONIO D/VENEZUELA,31480447000.000000,7.850000,-72.450000,378.000000,46.444444,38.217391,48.840000,92.481481,74.182609,26.125000,32.769231,35.038462,55.807692,104.769231,106.576923,74.666667
SAN FERNANDO/VENEZUELA,31480450000.000000,7.900000,-67.420000,48.000000,0.434783,6.166667,9.666667,92.083333,171.272727,277.000000,313.000000,259.440000,147.608696,126.454545,52.681818,8.523810
TUMEREMO/VENEZUELA,31480453000.000000,7.300000,-61.450000,181.000000,87.238462,65.204167,41.765217,88.312000,152.586957,187.748000,168.618519,135.440000,85.800000,82.496154,92.807692,97.292000
PUERTO AYACUC/VENEZUELA,31480457000.000000,5.600000,-67.500000,74.000000,28.132000,34.608696,58.700000,158.680952,309.280000,438.085000,407.216667,307.144000,194.444000,179.881818,134.380000,54.392308
SANTA ELENA D/VENEZUELA,31480462000.000000,4.600000,-61.120000,907.000000,95.333333,60.739130,81.181818,159.291667,263.260870,291.347826,277.760000,221.434783,116.333333,129.120000,129.826087,95.545455
CAYENNE/ROCHA/FRENCH GUIANA (FRANCE),31581405000.000000,4.830000,-52.370000,9.000000,435.423077,299.703704,319.851852,456.080000,583.960000,397.083333,245.884615,142.888889,59.000000,68.185185,129.148148,359.692308
GRANTLEY ADAM/BARBADOS,40178954000.000000,13.070000,-59.480000,56.000000,73.500000,41.083333,35.423077,71.555556,59.695652,114.434783,129.760000,151.000000,157.560000,184.200000,160.772727,106.130435
BELIZE/PHILLI/BELIZE,40278583000.000000,17.530000,-88.300000,5.000000,160.428571,79.448276,56.300000,40.034483,137.750000,226.000000,218.629630,204.259259,252.379310,247.344828,204.280000,145.703704
"SANDSPIT,B.C./CANADA",40371101000.000000,53.250000,-131.820000,6.000000,175.184000,120.844000,110.696000,90.870370,59.500000,51.452000,39.672000,55.972000,75.358333,154.712500,180.492000,163.853846
"PORT HARDY,B./CANADA",40371109000.000000,50.680000,-127.370000,22.000000,251.880000,162.773333,158.176667,125.033333,80.746667,81.140000,53.330000,72.636667,109.160000,254.573333,307.637931,240.803571
"SABLE ISLAND,/CANADA",40371600000.000000,43.930000,-60.020000,4.000000,125.253333,100.486207,118.910000,99.633333,86.650000,94.603448,94.220690,101.446667,113.003333,127.460714,133.417241,131.737931
"BAGOTVILLE,QU/CANADA",40371727000.000000,48.330000,-71.000000,159.000000,57.920000,50.820000,52.456667,62.206667,80.213333,87.840000,112.826667,90.743333,103.526667,84.903333,77.872414,71.413793
"GOOSE,NFLD./CANADA",40371816000.000000,53.320000,-60.420000,49.000000,64.736667,55.926667,65.276667,63.263333,71.262069,92.090000,120.846667,99.330000,94.160000,80.903571,70.724138,66.375862
"FORT NELSON,B/CANADA",40371945000.000000,58.830000,-122.580000,382.000000,20.513333,15.013333,18.823333,18.883333,48.180000,61.303333,77.736667,71.460000,40.193103,33.506897,25.268966,18.644828
"WITHEHORSE, Y/CANADA",40371964000.000000,60.720000,-135.070000,703.000000,18.893103,12.603571,11.517857,6.825000,14.544444,33.092857,37.985714,37.903571,33.535714,24.040741,20.481481,17.439286
JUAN SANTAMAR/COSTA RICA,40578762000.000000,10.000000,-84.220000,939.000000,7.563333,13.765517,21.813793,77.480000,272.227586,251.353571,185.240000,253.520000,339.230000,338.070000,146.440000,34.746429
PUERTO LIMON/COSTA RICA,40578767000.000000,10.000000,-83.050000,3.000000,295.713333,206.662963,215.751724,238.346667,373.696429,291.042857,422.803448,325.250000,144.223333,196.113793,376.407143,426.517857
SANTO DOMINGO/DOMINICAN REPUBLIC,40778486000.000000,18.430000,-69.880000,14.000000,83.052632,88.263158,57.812500,63.230769,168.400000,132.571429,131.176471,194.000000,194.684211,167.222222,152.833333,84.812500
KINGSTON/NORM/JAMAICA,41378397000.000000,17.930000,-76.780000,14.000000,18.777778,15.142857,18.518519,31.750000,81.703704,64.000000,35.714286,99.448276,141.392857,130.266667,97.586207,41.750000
UNIV. DE CHIH/MEXICO,41476225000.000000,28.630000,-106.080000,1435.000000,9.687500,6.066667,6.136364,5.437500,24.000000,41.666667,97.909091,102.625000,85.941176,32.187500,7.937500,14.625000
"TORREON,COAH./MEXICO",41476382000.000000,25.530000,-103.450000,1124.000000,16.384615,4.142857,2.500000,6.235294,13.062500,39.337500,52.625000,36.071429,61.923077,15.944444,2.166667,6.800000
"SALTILLO,COAH/MEXICO",41476390000.000000,25.450000,-100.980000,1790.000000,24.694444,12.527778,14.973684,19.041176,33.833333,54.107143,84.937500,71.505882,76.289474,48.821053,19.437500,13.062500
"MONTERREY,N.L/MEXICO",41476393000.000000,25.870000,-100.200000,512.000000,27.440909,16.936364,22.158333,44.236364,67.995455,56.404545,56.328571,80.800000,179.446154,63.919048,24.860870,16.761905
MAZATLAN/MEXICO,41476458000.000000,23.200000,-105.400000,3.000000,14.210526,14.250000,4.210526,0.000000,1.947368,24.736842,158.472222,251.937500,249.588235,66.478261,30.500000,13.578947
"ZACATECAS,ZAC/MEXICO",41476525000.000000,22.780000,-102.570000,2612.000000,9.933333,12.352941,0.375000,4.529412,21.062500,80.055556,116.516667,99.714286,99.846154,24.405882,4.153846,9.600000
"TAMPICO, TAMP/MEXICO",41476548000.000000,22.220000,-97.850000,9.000000,28.066667,30.105263,21.111111,24.333333,25.941176,118.189474,121.692308,181.529412,276.437500,147.333333,51.444444,36.400000
"GUANAJUATO,GT/MEXICO",41476577000.000000,21.020000,-101.250000,1999.000000,25.800000,9.041667,8.950000,10.050000,38.238095,132.309091,166.466667,148.411765,133.857143,43.100000,8.578947,7.109524
"MANZANILLO,CO/MEXICO",41476654000.000000,19.050000,-104.330000,3.000000,11.333333,12.916667,0.704545,0.000000,1.238095,115.036842,217.000000,186.157895,290.388889,105.945455,6.166667,5.944444
HACIENDA YLAN/MEXICO,41476692000.000000,19.150000,-96.120000,13.000000,16.769231,21.266667,25.153846,26.000000,56.526316,186.785714,357.625000,333.785714,365.571429,136.945000,84.000000,40.571429
COATZACOALCOS/MEXICO,41476741000.000000,18.150000,-94.420000,23.000000,107.364706,82.913333,49.133333,45.461538,143.636364,210.166667,244.869231,354.142857,589.687500,404.543750,282.312500,171.360000
"CHETUMAL,Q.RO/MEXICO",41476750000.000000,18.480000,-88.300000,9.000000,66.954545,31.909091,30.421053,27.657895,121.562500,211.484211,132.700000,144.176471,179.450000,175.952381,101.421053,61.550000
"ACAPULCO,GRO./MEXICO",41476805000.000000,16.830000,-99.930000,13.000000,6.210526,0.150000,2.650000,0.277778,25.000000,233.858824,244.150000,294.222222,312.578947,135.368421,15.823529,1.357143
"TAPACHULA, CH/MEXICO",41476903000.000000,14.920000,-92.270000,118.000000,8.768750,3.250000,15.277778,93.510000,238.368421,302.666667,302.210526,331.000000,430.500000,286.736842,100.176471,7.066667
NASSAU AIRPOR/THE BAHAMAS,42378073000.000000,25.050000,-77.470000,7.000000,47.482759,53.048148,64.825000,62.925926,112.819231,207.039286,126.500000,213.384615,180.592593,141.153846,79.821429,51.433333
PIARCO INT. A/TRINIDAD AND TOBAGO,42478970000.000000,10.620000,-61.350000,15.000000,80.769231,49.956522,34.346154,47.590909,106.700000,255.000000,251.450000,251.227273,183.583333,197.920000,245.958333,152.652174
BARROW/W. POS/UNITED STATES OF AMERICA,42570026000.000000,71.300000,-156.780000,4.000000,3.558621,3.817857,2.400000,3.553571,4.716667,7.996429,24.896667,26.690000,18.213333,10.386667,5.146667,3.903571
"KOTZEBUE, RAL/UNITED STATES OF AMERICA",42570133000.000000,66.870000,-162.630000,5.000000,16.486667,14.189286,10.211111,13.550000,10.637931,15.053333,37.223333,56.500000,40.453333,24.507143,19.126667,18.193333
NOME/UNITED STATES OF AMERICA,42570200000.000000,64.500000,-165.430000,7.000000,23.740000,23.733333,16.196667,19.146667,21.830000,25.073333,53.553333,78.940000,61.530000,40.476667,30.506667,27.126667
MCGRATH/UNITED STATES OF AMERICA,42570231000.000000,62.970000,-155.620000,103.000000,27.600000,24.348276,21.317241,18.836667,27.660000,38.696667,60.463333,70.813333,63.016667,37.476667,35.640000,32.876667
FAIRBANKS/INT/UNITED STATES OF AMERICA,42570261000.000000,64.820000,-147.870000,138.000000,17.834483,12.075862,8.896667,9.375000,16.220000,32.620000,50.456667,45.663333,28.486667,20.623333,18.996667,15.686667
ANCHORAGE/INT/UNITED STATES OF AMERICA,42570273000.000000,61.170000,-150.020000,40.000000,18.503333,17.793333,15.233333,10.072414,18.076667,24.976667,45.900000,82.440000,75.350000,51.740000,29.730000,27.116667
ST. PAUL/UNITED STATES OF AMERICA,42570308000.000000,57.150000,-170.220000,9.000000,40.946429,32.816667,27.406667,27.386667,28.660000,34.213333,46.776667,78.050000,75.810000,78.806667,72.706667,57.570000
COLD BAY/UNITED STATES OF AMERICA,42570316000.000000,55.200000,-162.720000,31.000000,79.776667,74.906667,68.476667,61.430000,66.076667,69.016667,63.063333,93.236667,120.360000,121.140000,125.880000,113.776667
KING SALMON/UNITED STATES OF AMERICA,42570326000.000000,58.680000,-156.650000,15.000000,25.146667,19.936667,17.373333,23.816667,34.830000,42.220000,59.000000,76.786667,81.243333,54.763333,39.153333,31.973333
YAKUTAT/UNITED STATES OF AMERICA,42570361000.000000,59.520000,-139.670000,9.000000,340.986667,272.203333,271.783333,229.700000,204.466667,160.436667,197.113333,352.280000,531.253333,539.043333,350.673333,400.256667
ANNETTE ISLAN/UNITED STATES OF AMERICA,42570398000.000000,55.030000,-131.570000,34.000000,271.653333,184.334483,203.836667,169.920000,141.363333,120.900000,115.453333,175.743333,244.566667,350.046667,311.850000,269.520000
KEY WEST WSO AP/UNITED STATES OF AMERICA,42572201000.000000,24.550000,-81.750000,1.000000,59.056000,34.976923,56.896154,57.512000,78.772000,110.020000,88.144000,141.360000,156.872000,115.740000,55.825000,55.692000
"MIAMI, FL./UNITED STATES OF AMERICA",42572202000.000000,25.820000,-80.280000,4.000000,42.503333,51.620000,71.813333,85.633333,127.680000,247.223333,151.286667,211.473333,250.176667,158.583333,82.420000,49.816667
PERRINE 4W/UNITED STATES OF AMERICA,42572202002.000000,25.590000,-80.440000,3.000000,56.045833,56.595833,71.033333,71.352174,138.165217,263.762500,167.391667,272.112500,233.625000,177.986957,77.862500,40.862500
